node,adj nodes
1996934091,"[1826954091, 1996934092, 419059710]"
1826954117,[1826954242]
1826954091,"[1826954242, 419059710, 1996934091]"
1996940571,[1921944531]
2006110855,[2006110869]
2006110860,"[2006110863, 2006110862, 2006110851]"
2006110862,"[2006110860, 4762879022, 2006110857, 2006110866]"
4762879022,"[2006110862, 2006110869, 4762879023]"
2006110869,"[2006110852, 4762879022, 4762879032]"
2006110875,[2006110850]
2006110866,"[2006110889, 2006110863, 2006110862]"
2006110857,"[4762879023, 2006110862, 2006110850, 2006110851]"
2006110850,"[2006110852, 2006110857, 2006110846]"
2006110849,"[2006110844, 2006110843, 2006110851, 4762879025]"
2006110851,"[2006110857, 2006110860, 2006110846, 2006110849]"
4762879023,"[4762879022, 2006110857, 2006110861]"
2006110861,"[2006110852, 4762879032, 4762879023]"
2006110859,[2006110843]
2006110852,"[2006110850, 2006110861]"
2006110846,"[2006110843, 2006110863, 2006110850, 2006110851]"
2006110843,"[2006110846, 2006110854, 2006110849]"
1219700720,"[1219700675, 1219700726, 1219701460, 1219700588]"
1219700758,"[1305953328, 1305953466, 1219700856]"
2012429419,"[1219701476, 1219700253]"
2012459891,"[2012459844, 2012459944, 2012459895, 2012459856]"
2012459895,"[2012459944, 2012459891, 2012459844]"
2012459944,"[2012459928, 2012459895, 2012459891]"
2012459928,"[2012459905, 2012459944, 2012459856]"
2012466042,[775567625]
775567625,"[775567689, 775567601]"
5042710891,"[419054630, 1223902353, 419053890, 419053491]"
1229605300,"[3059237585, 1229605310]"
2019456098,"[4121801817, 1229605300, 2019456098, 3059237585, 4230612053]"
2019456054,[2019456098]
4121801817,"[1223902353, 4121801819, 2019456098]"
1640551978,"[1640552189, 1640552020]"
1640552189,"[1640551978, 1640551948]"
2680067311,"[419070683, 419075282]"
419075297,"[1335293973, 419070675]"
2029566049,[564288483]
2029906445,[2029906444]
2031374728,[2031374734]
2031475445,[2031475233]
2066434847,[2066434815]
2066434807,[564288471]
2066446499,[2066446255]
2070100393,[2070100179]
2070118893,[2070119125]
419064218,[1707395505]
1502930260,[419066834]
419064313,"[419064301, 419064574, 419064361]"
2115632492,[2115648179]
2116852917,[2116853229]
2141208507,[2141223211]
2141223211,[2141223200]
2141203154,[2113341875]
2141227392,[2141227377]
2141227377,[2113341875]
2141235205,[2141242001]
2156956841,[2156956937]
2156958954,[1809852905]
2157554364,"[1809852970, 2157558140, 2157554321]"
2207973847,[2157558175]
2157625351,[2157633233]
2157633233,"[2157750042, 1809859243]"
2157750028,[2157750024]
2159316968,[2158779461]
2158774415,[2158774412]
2158774412,"[2158855335, 2158774415]"
2158855335,"[2158855465, 2158855541, 2158774412, 1809853026]"
2158855541,"[2158855335, 2158855606, 2158855267, 2158855529]"
2158855606,"[2158855541, 2158779461, 2158855529]"
2158779461,"[2158855606, 2158779436, 2158855267]"
2158779453,[2158779435]
2158855267,"[1809852894, 2158779461]"
2158783577,"[2158855499, 2158779436]"
2158779435,[2158779453]
2158790322,"[2158790322, 2158783577, 2158936891]"
2158855499,"[2158783577, 2158855244, 1809852865, 2158936891]"
2158788635,[2158790322]
2158855529,"[2158855541, 2158855606, 1809852894]"
2158901053,[2158855265]
2158855265,"[1809853026, 1809852865]"
2159338396,[1809853002]
419059140,[419059220]
419059220,[419060102]
2162239299,[2162239205]
2162239205,[2162239157]
2162239153,[2162239157]
2162239157,"[96693993, 1225703953, 2162239205]"
2162278130,[2162477618]
1229070136,"[419054771, 419054238, 419054301]"
2195406156,[2202777971]
2197036795,"[438112121, 2197036804]"
2202777971,"[2202777907, 438112121]"
2197030410,[2197030452]
2197030402,"[2197030406, 2197030382, 2197030451]"
2197030451,"[2197030442, 2197030402, 2197030393, 2197030452]"
2197030452,"[2197030451, 2197030416, 2197030435]"
2197030403,"[2197030399, 2197030407, 2197030434, 2197030436]"
2197030434,"[2197030408, 2197030403, 2197030443, 2197030389]"
2197030408,"[2197030434, 2197030431, 2197030427, 2197030390]"
2197030427,"[2197030408, 2197030398, 2197030386, 2197030439]"
2197030386,"[2197036844, 2197030407, 2197030437, 2197030427]"
2197030407,"[2197030380, 2197036920, 2197030386]"
2197030442,"[2197030393, 2197030382, 2197030451]"
2197030393,"[438112189, 2197030442, 2197030416]"
2197030383,"[2197030445, 2197030444, 2197030436, 1315850738]"
2197030445,"[2197030399, 2197030419, 2197030383]"
2197030436,"[2197030403, 2197030389, 2197030394]"
2197030389,"[2197030434, 2197030447, 2197030444, 2197030436]"
2197030447,"[2197030415, 2197030390, 2197030389, 2197030392]"
2197030394,"[2197030378, 2197030396, 2197030392]"
2197030453,[2197030442]
2197030382,"[438112189, 2197030402, 2197030442]"
2197030398,"[2197036844, 2197030378, 2197030427, 2197030390]"
2197030439,"[2197030450, 2197030437, 2197030427]"
2197030450,"[2197030431, 2197030435, 2197030439]"
2197030435,"[2197030415, 2197030406, 2197030452, 2197030450]"
2197030416,"[2197030452, 2197030393, 2197030444]"
2197036844,"[2197030398, 2197030390, 2197030386, 854652703]"
2197030390,"[2197030408, 2197030398, 2197030447]"
2197030414,[2197030396]
2197030396,"[2197030416, 2197030394]"
2197030381,[2197030399]
2197030399,"[2197030445, 2197030403]"
2197030380,"[2197030445, 2197030406, 2197030407]"
2197030443,"[2197030434, 2197030450, 2197030431, 2197030419]"
2197030431,"[2197030408, 2197030450, 2197030415, 2197030443]"
2197030437,"[2197030406, 2197030386, 2197030439]"
2197030406,"[2197030402, 2197030380, 2197030437, 2197030435]"
438112189,"[2202777907, 2197030393, 2197030382]"
2197030415,"[2197030431, 2197030419, 2197030435]"
2197030419,"[2197030415, 2197030443, 2197030444, 2197030445]"
2197030444,"[2197030419, 2197030416, 2197030383]"
2197036874,[2197036804]
2197036804,"[2197036808, 2197036795]"
2197036741,[2197036886]
2197036808,[2197036804]
2197036886,[2197036741]
2197036935,[2197036859]
2197036859,[2197036935]
2199035134,"[438112265, 2199035113]"
2199106679,"[96693993, 2199106680, 1225703953]"
2199353838,"[1218999660, 1218999654, 1693254045]"
1218999874,"[1677203850, 3248723722, 1218999724]"
1693254108,"[1677203850, 1693254045, 1693254137]"
1693254045,"[1677203940, 1677203691, 1693254108]"
1677203734,"[2199353819, 3248723722, 2199353860]"
3248723722,"[1677203734, 1677203980, 1218999874]"
2199353819,"[1218999442, 1677203734, 1677203797]"
2199353936,[1218999660]
1693254137,"[1218999660, 1693254108, 1219000008]"
1219000008,"[1693253946, 1677203691, 1693254054, 1693254137]"
1219000142,[1219000107]
1218999818,[1218999756]
1227836082,"[1227836240, 1227835908]"
1227836296,"[1227836316, 1219050441, 1227836171, 1227836397]"
2199396869,[1227835888]
2199396863,"[2199396812, 1227835888]"
2199396864,[2199396863]
2199396812,"[2199396897, 2199396863, 1705712602]"
1219050492,"[1219050776, 1227835963, 1227835961]"
1219050441,"[1227836296, 1219051082, 1227836093]"
1224688462,"[1224728422, 1225594697, 1224688186]"
2201061901,"[2201061921, 2201062053, 2201061855, 2201061882, 2201061958]"
2201061921,"[2201061958, 2201061855, 2201061901]"
2201061855,"[2201061921, 2201061936, 2201062063]"
2201062063,"[2201061936, 2201062002, 2201061855]"
2201062002,"[2201062063, 2201061958, 2201061882]"
2201061958,"[2201061921, 2201062002, 2201061901]"
2201062053,"[2201062088, 2201062060, 2201061901]"
2201062056,[1219312187]
1219311634,[1219312187]
2201061965,[2201064922]
2202777907,"[438112189, 2202777971, 438112138]"
1219050661,"[1219050998, 1219050765, 1693254077]"
1315846563,[1315846587]
1315846568,[1315846588]
2157558259,[2157558140]
1315846580,[1315846564]
1219310724,[1219311806]
1219310603,"[2201064922, 1219311294, 2210418489]"
1219311720,[1219312058]
1219312058,"[1219311425, 1219311493, 1219311378]"
1219311378,"[1219312149, 1219312058]"
1219312326,[2208028711]
1219310665,[1219312062]
1369639416,"[2209473885, 1306640987, 2209473916]"
2209473916,"[1369639388, 1369639416, 2209473888]"
1369639388,"[1369639381, 2209473916, 2209473889]"
1369639381,"[2209473892, 1369639388, 1369632001]"
1369632001,"[1369639381, 1369631995, 1369632003]"
1369631995,"[1369638570, 2209473893, 1369632001]"
2209473893,"[1369631995, 1369638538, 1369632003]"
1369632003,"[2209473885, 2209473893, 2209473892, 1369632001]"
2209473892,"[1369639381, 1369632003, 2209473889]"
2209473889,"[2209473892, 1369639388, 2209473888]"
2209473888,"[2209473885, 2209473916, 2209473889]"
2209473885,"[2209473888, 1369639416]"
1369639402,[1369639388]
1372011510,"[1372011519, 1372011497, 2209476616, 1372011503]"
1372011519,"[1372011499, 1372011526, 1372011497, 1372011510]"
3260099862,"[2209476615, 3260099867, 3260099864]"
2209476614,"[3260073074, 1306640664, 2209476612, 2209476615]"
2209476612,"[3260073066, 2209476611, 2209476614]"
3260073074,"[2209476597, 3260073066, 1372011518, 2209476614]"
3260093392,"[3260073066, 1306640709, 1306640658, 2209476612]"
1306645438,"[1306645445, 1306645513, 1306645456]"
1682771891,[2209505714]
1682771933,[1682771750]
1682771750,"[1682771832, 1682771641]"
1219311493,"[1219312058, 1219311351, 1219311378]"
2210985650,"[419061237, 419061336, 419061427]"
419064302,[2210985650]
2211204414,"[2211204315, 2211194171]"
2211204386,[2211204315]
2211204350,[1809867850]
419052491,"[419052331, 419052548, 1637705618, 3363186023]"
2218662697,"[3758572591, 2218662681, 3363186014, 3363186022, 3363186034]"
3363186022,"[2218662697, 3363186023]"
419039495,"[4920879812, 4920879804, 419039800]"
4920879804,"[419039206, 419039495, 4920879812]"
1195463156,[2228669896]
2230605279,"[1214379521, 1214379449, 3233154071]"
1214379651,"[1214379586, 1214379751, 4646075376, 3233154071]"
1214379751,"[1214379651, 4646075379, 1214379915, 1214379862]"
1214379915,"[1214379816, 3233182057, 2230605177, 1214379751]"
1214379413,"[1214379816, 2230605753, 1190690934]"
2230432986,"[3239032251, 2230433249, 1215211513, 3237519090]"
2230433249,"[3239032251, 2230432986, 3239026153]"
3239032251,"[2230433249, 3239026157]"
1214379449,"[1214379586, 2230605279, 2230605653]"
1214379507,"[1214379323, 1214379652, 3237463748, 3237463380]"
1214379412,"[1214379500, 1214379925, 3237463380]"
1215211800,"[1215211691, 3239092280, 1215211519]"
3239092280,"[1215211691, 1215211800, 1215211435]"
1215211691,"[1215212186, 3239092280, 1215211695]"
1214379586,"[1214379651, 1214379862, 1214379449]"
1214379862,"[2230605336, 2230605177, 1214379586, 1214379751]"
2230605177,"[2230605204, 1214379915, 1214379862]"
3239026153,"[3239032117, 3239032142, 2230433249]"
2230605753,"[2230605336, 3233182320, 1214312431, 1214379413]"
3233182320,"[2230605336, 3233182057, 2230605753]"
2230605336,"[3233182320, 3237463748]"
3237463748,"[2230605336, 3237463512, 1214379323]"
4646075379,"[3237463205, 4646075382, 1214379751, 3237463512]"
3237463512,"[3233182057, 4646075379, 2230605177, 3237463748]"
3233182057,"[3233182320, 1214379915, 3237463512]"
1222797052,[1222797302]
1214293805,[1214293820]
2230895877,[1214261048]
1214261048,"[1214260993, 1214260757]"
1214261077,"[1214260781, 1214260919, 1214260797]"
1214260996,"[1214260734, 1214261058, 1214260690]"
1214260919,"[1214260873, 1214260796, 1214260690]"
1214261058,"[2230895847, 1214260837, 1214260996]"
1306645456,"[1306645438, 2233342894, 1306645508]"
1694949968,[1306645467]
2242011881,[2242011870]
2242011870,[419066537]
419066600,[419066537]
419058665,"[1038130907, 3844385391, 3844385388, 419058395]"
3844385388,"[1732822298, 419058665, 4054938480, 3844385391]"
3844385399,"[1038130907, 1732822298, 3844385392]"
419055287,"[3362989332, 1269961572, 419055242, 1442497752]"
3362989332,"[419057310, 419056974, 3782296007]"
1271395662,"[1707690641, 419057478, 5143890422]"
5143890422,"[1707690641, 419057436, 1271395662]"
419056711,"[1079201864, 4381271249]"
419039128,"[872139175, 419038792]"
1475011312,[419071769]
419071769,"[1475011346, 419071865]"
2336798604,[2336798607]
2349186232,"[419063714, 2349186230]"
2349186230,"[419063739, 2349186232, 419063749]"
419063714,"[419063952, 2349186232]"
419063739,"[419063840, 2349186234, 419063749]"
2349186234,"[419063739, 2349186228]"
2349186228,"[2349186234, 2349198215]"
2349198215,"[2878923717, 419066438, 2349186228]"
2349198211,[1381310799]
1381310799,"[419063582, 419063493]"
419100297,[419100116]
419085167,[419085287]
419085034,"[419084960, 419085108, 419085019]"
2360047837,"[419085287, 2360047674, 419085019]"
2448498855,[2448499693]
2448499693,[419086838]
2470212431,[2470212433]
2470212433,"[2470212445, 2470212440]"
419067828,"[419067815, 419067637, 419067919]"
2513584320,[2513584319]
2513584319,[2513584320]
1894191397,[1894191396]
1894191396,[1894191397]
1894191392,[1894191398]
1894191398,[1894191392]
1631333356,[2523456129]
3919185837,"[847759040, 3919185837]"
3714655302,[3919185837]
3919185836,"[2530676190, 847759040]"
847759040,"[3919185836, 3919185837]"
2539409392,[854652039]
3116252469,"[419072037, 419072107, 419071961, 2078480285]"
419072107,"[3214439700, 419072037, 3116252469, 419071950]"
2552028038,[2552028052]
2552028052,"[419056008, 419053960]"
3924234656,[419053331]
2552658651,"[2552658659, 2552658647]"
2582496949,[419056115]
2656733044,"[2656733054, 2656733045, 2656733050]"
2656733050,"[2656733048, 2656733051, 2656733044]"
2656733048,"[2656733048, 2656733050, 2656733046]"
2656733046,"[2656733048, 2656733052, 2656733047]"
2656733052,"[2656733052, 2656733045, 2656733046]"
2656733045,"[2656733052, 2656733055]"
2656733047,"[2656733046, 2656733056]"
2656733049,[2656733048]
2656733051,"[2656733050, 2656733058]"
2656733053,[2656733052]
2656733054,"[2656733058, 2656733044, 2656733055]"
2656733058,"[2656733054, 2656733051, 2656733060]"
2656733060,"[2671735235, 2656733056, 2656733058]"
2656733056,"[2656733060, 2656733056, 2656733047, 2656733055]"
2656733055,"[2656733045, 2656733056]"
2656733062,[2656733056]
419071552,[419072209]
1256979964,[1256980242]
2673802039,"[2673448923, 2673802039]"
2673802047,[2673448923]
2673802094,[2673801990]
2673801990,"[2673802010, 1256980160]"
2673802077,[2673802095]
2673802076,"[2673448923, 2673802121]"
2673802095,[2673802077]
2673801999,[2673802039]
2673802141,[2673802150]
2673802089,[2673802010]
2673802010,[2673801990]
2673802123,[2673802107]
2673802121,"[2673802150, 2673802076]"
2673802107,[2673802123]
2673802106,[1256980160]
2679283823,[2679283801]
419085084,"[419083068, 419084763, 419082657]"
1299406189,[2688068466]
1289784014,"[2688068463, 1289783941]"
1289783918,"[1289783900, 419099292, 1289791716]"
1894701906,[1894701989]
1894701989,[1894701959]
2688488559,[1325589869]
2688488572,"[2688488572, 1325589869]"
2688489148,[2688488572]
419072308,"[419072752, 419068177]"
1258054879,"[419067214, 419066438, 2336798591]"
2725029542,[1299580101]
2725029548,"[2725030745, 1299580101]"
2766814736,"[419070683, 2766814749]"
419071207,"[419071160, 419070675]"
1940201897,"[3506851399, 419071961, 2766814749]"
3506851399,"[419072567, 419071961, 419072642, 1940201897]"
419071961,"[3116252469, 3506851399, 419071950, 2078480285]"
419071160,"[419071207, 847640331]"
2078480285,"[3116252469, 2766836539]"
847640579,"[847640331, 419071950]"
847640331,"[419071160, 847640579]"
2766836539,"[2078480285, 419068111]"
419071950,"[419072107, 847640579, 419071920, 419071961]"
419071920,"[419072037, 419071961, 419070951, 419071860, 419071950]"
3214439700,"[419068107, 419072107]"
2766814749,"[2766814736, 1940201897]"
2766850195,"[1121861245, 419068111]"
1121861653,"[1121861245, 419067537]"
1121861245,"[1121861653, 2766850195]"
2766908384,"[1444615335, 419067537]"
1444615335,"[3243958486, 2766908384]"
3243958486,"[1444615335, 419067815]"
544802287,"[419069604, 874449429]"
419069186,"[419065724, 544802287, 874449429]"
419065724,"[419069186, 419065792]"
1244731550,"[1244731533, 419066226]"
1244731533,"[1244731550, 419066087]"
419065205,"[419065201, 419065414]"
419066226,"[1244731550, 419065179]"
419066087,"[419065792, 1244731533]"
1246788954,"[419067003, 419065514]"
419063576,"[419063559, 419063472, 419063828]"
419067082,"[419067175, 3472548154]"
1121861573,"[419063851, 1121861595]"
1121861595,"[419063480, 1121861573]"
419063480,"[1121861595, 419063531, 419063547]"
419063531,"[419063480, 419063366, 419063547]"
419063843,"[419066933, 419063717, 419066946]"
419065110,"[419062887, 3667576587]"
1921578108,[1300810940]
1300810940,[1921578108]
1304615687,[1304615099]
1921580914,"[1921580735, 1921581513, 1921581520]"
1921580735,"[419060349, 1921580914, 3687695210]"
1951391507,"[1951391546, 1938561241]"
1951391513,"[2857758577, 1951391538]"
2857758577,"[1951391410, 1951391513, 2857758572]"
419067720,"[1649242095, 419068460]"
2857758576,"[2857775782, 2857758573, 5269762784]"
5269762784,"[2857758576, 5269762799, 2857775782]"
2857775782,"[2857775784, 5269762784]"
2857775783,"[2857775784, 419072198]"
2857775784,"[2857775782, 1118240270, 2857775783, 2857775799]"
5269830445,"[1118240270, 5269830445, 419070213]"
